INPUT,REF,OUTPUT,LABEL,BLEU
wir untersuchen einen mord,were investigating a murder,were check,0,0.4
er hat die high school abgebrochen,he dropped out of high school,he died his his,0,0.4
ich finde du schuldest ihr eine erklarung,i think you owe her an explanation,i think you a a,0,0.6666666666666666
tom und maria sind in schwierigkeiten,tom and mary are in trouble,tom and mary at,0,0.6
ich bin nicht deine tochter,im not your daughter,i not your your,1,0.5333333333333333
tom sah wie maria auf ihn zukam,tom saw mary coming towards him,tom told mary mary mary,0,0.3478260869565218
ihr musst selbst denken,you must think for yourselves,you must to learn,0,0.6470588235294118
ich dachte er ware gestorben,i thought he had died,i thought he was was,1,0.45
ich arbeitete auf einem bauernhof,i worked on a farm,i met a a week,1,0.5
das ist eine sehr heikle frage,its a very delicate question,thats a a a idea,0,0.4375
steig von deinem pferd ab,get down from your horse,get me your your,1,0.5625
tom wei das am besten,tom knows best,tom knows my the,1,0.5625
tom konnte allein sein,tom could be alone,tom couldnt be,1,0.7857142857142857
tom machte das feuer aus,tom extinguished the fire,tom took the the,0,0.375
sie haben mir nie vertraut,you never trusted me,you never me me,1,0.6
er ist ein unhoflicher mensch,he is a rude person,he is a good man,1,0.5625
bis nachste woche kann ich nicht warten,i cant wait till next week,i let me as as as,0,0.35294117647058826
wessen schuld ist das,whose fault is that,whose is is this,1,0.5
ich arbeite bei einer bank,i work in a bank,i got a a the,1,0.30769230769230765
sie ging nach oben,she went upstairs,she went up,1,0.8181818181818182
ich will euch etwas beibringen,i want to teach you something,i want you to you,0,0.5294117647058824
warum lasst du sie nicht in ruhe,why dont you leave them alone,why dont you come,0,0.6470588235294118
wann habt ihr euch denn ein motorrad zugelegt,when did you get a motorcycle,why did you learn,0,0.7647058823529411
ich dachte dies sei wichtig,i thought this was important,i knew it was,0,0.5384615384615384
sollen wir lieber gehen,should we go,shall we going to,1,0.47058823529411764
du kommst mir bekannt vor,you look familiar,you look me me,1,0.5
die tasche ist voll,the bag is full,the is is dirty,1,0.4
ich habe eine uberraschung fur dich tom,ive got a surprise for you tom,i have to for tom,0,0.5882352941176471
was ist dein lieblingstrickfilm,whats your favorite cartoon,whats is your,0,0.8461538461538461
wir hatten recht,we were right,we were right,1,0.6153846153846154
ich denke nicht dass das toms schuld ist,i dont think its toms fault,i dont know that that,0,0.42857142857142855
lass uns woanders hingehen,lets go somewhere else,lets take a,1,0.45454545454545453
gehe und hole tom,go and fetch tom,go and and tom,1,0.5714285714285714
vertrau mir einfach,come on trust me,just get,1,0.625
ich mag seine art nicht,i dont like his type,i dont like like the,1,0.5
ich wunschte ich hatte mehr zeit,i wish i had more time,i wish i like a,1,0.4666666666666667
wir sind jetzt freunde,were friends now,were are friends,1,0.5625
dieser film ist wirklich gruselig,this movie is really scary,this dog is really,0,0.6111111111111112
das ist fur dich,thats for you,this is for you,1,0.6
tom ist ein sehr talentierter musiker,tom is a very talented musician,tom is a good,0,0.6153846153846154
komm runter von deinem hohen ross tom,get off your high horse tom,stay at at,0,0.4
ich kann mir nicht selbst helfen,i cant help myself,i cant help me,1,0.7857142857142857
ich mache mich mal auf die suche nach tom,ill go and look for tom,ill take tom for tom,1,0.5
kann ich etwas ausrichten,can i take a message,can i take a a,1,0.5714285714285714
das wurde ich liebend gerne einmal ausprobieren,i would love to try that out,i enjoyed to to,0,0.4666666666666667
er ruft sie jeden abend an,he calls her up every night,he can you french,0,0.5294117647058824
wohin fuhrt diese strae,where does this street lead to,where is the problem,0,0.5
womit verschwendet ihr am liebsten eure zeit,whats your favorite time waster,whats are your your,0,0.5789473684210527
es macht einfach keinen unterschied,it just doesnt matter,its no no,1,0.6666666666666666
ich brauche wasser,i need water,i need water,1,0.75
warum lachen wir,why are we laughing,why are you,1,0.7272727272727273
ich bin hungrig und durstig,im hungry and thirsty,im hungry thirsty thirsty,1,0.44
wozu lernst du spanisch,what do you learn spanish for,what do you learn,0,0.7647058823529411
er hat den termin nicht eingehalten,he didnt keep his appointment,he didnt no the,0,0.5333333333333333
ich bin der sucht verfallen,im addicted,im a a of,1,0.4444444444444444
er ist schriftsteller,hes an author,he is a,1,0.7142857142857143
jungen sind manchmal komisch,boys are strange sometimes,all were are late,0,0.29411764705882354
ich fand dass es mich alter aussehen lie,i thought it made me look older,i told it for me,0,0.5625
ich verstehe was du meinst,i can see what you mean,i think what you you,1,0.5
die kriminalbeamten verfolgten ihn,the detectives pursued him,stop away,0,0.4444444444444444
seitdem haben wir ihn nicht mehr gesehen,we havent seen him since then,we didnt met met him,0,0.4
der lehrer ist chinese,the teacher is chinese,the food is,1,0.5454545454545454
tom setzte seinen kopfhorer auf,tom put on his headphones,tom raised his,0,0.7142857142857143
tom setzte sein leben fur uns aufs spiel,tom risked his life for us,tom took at his,0,0.5333333333333333
ich werde tom nie mehr wiedersehen,ill never see tom again,i never never tom tom,1,0.42857142857142855
tom kann einen gabelstapler bedienen,tom can operate a forklift,tom can find,0,0.75
da es regnete bin ich nicht gegangen,because it rained i didnt go,it wouldnt like to to,0,0.38095238095238093
das kann nicht dein ernst sein,you cant be serious,you cant be,1,0.9090909090909091
den witz habe ich ja noch nie gehort,i never heard that joke before,i never never that,0,0.5
ich sollte sie besser fragen,i had better ask them,i never believe you you,1,0.21739130434782608
lass es tom machen,let tom do it,let tom do it,1,0.6153846153846154
tom versuchte sich zu sammeln,tom tried to compose himself,tom tried to be,0,0.5333333333333333
wie oft rasierst du dir die beine,how often do you shave your legs,how often you you tv,0,0.55
wo ist meine tasche,wheres my bag,where is my,1,0.7272727272727273
der brief wird morgen ankommen,the letter will arrive tomorrow,this story will,0,0.5333333333333333
sie versteht dich nun,she understands you now,they will us you,1,0.5625
diese versicherung deckt alles ab,this insurance covers everything,everything stinks,0,0.6470588235294118
setzen sie sich bitte,please have a seat,please on please,1,0.375
sie dankte ihm fur all seine hilfe,she thanked him for all his help,she him him to him,0,0.4444444444444444
auf dem schreibtisch liegt nur ein buch,there is only one book on the desk,this dog is a a dog,0,0.3684210526315789
tom wird warten mussen,tom will have to wait,tom will will to,1,0.4375
tom ist komisch,toms strange,tom is,1,0.8333333333333334
darf ich unter ihren schirm,may i share your umbrella,may i use your pencil,0,0.5238095238095238
gute nacht und traume su,good night and sweet dreams,your nice nice,0,0.42857142857142855
tom fragte maria wer ihr vater sei,tom asked mary who her father was,tom said mary mary mary,0,0.391304347826087
ich wunschte ich hatte eine erklarung,i wish i had an explanation,i wish i a a,0,0.5
tom war fruher mal hasslich,tom used to be ugly,tom was be be,1,0.5384615384615384
sie schauten alle nach oben,they all looked up,they looked looked up,1,0.5238095238095238
bitte sag mir deine meinung,give me your opinion please,please me me your me,0,0.55
er ist sehr aufgebracht,hes very angry,he very very,1,0.5
ich habe meinen vater nie gekannt,i never knew my father,i didnt like my name,1,0.45
ich war diese woche beschaftigt,ive been busy this week,i was it the day,1,0.5
sie zeigte mir ihr neues auto,she showed me her new car,she gave me like car car,0,0.3333333333333333
zwei von funf kindern sind schuchtern,two out of five children are shy,two plus is of of,0,0.5294117647058824
ich verstehe nichts,im not understanding anything,i dont understand anything,0,0.5384615384615384
schicken sie es per luftpost,send it by airmail,send it the airmail,1,0.5789473684210527
du kannst genauso gut bleiben wo du bist,you may as well stay where you are,you can where be be,0,0.47368421052631576
ich werde mir etwas einfallen lassen,ill think of something,ill remember something something,1,0.34374999999999994
was versucht ihr zu beweisen,what are you trying to prove,what do you to,0,0.5714285714285714
ich finde das ganz toll,i think thats great,i think that well,1,0.47058823529411764
er ist mit zwolf jahren in den stimmbruch gekommen,his voice broke when he was twelve,he died at at me,0,0.375
ich habe nichts zu klagen,i have nothing to complain about,i dont no to,0,0.4166666666666667
ich wollte nicht dass das passiert,i didnt mean that to happen,i didnt want to that,0,0.4
ich bin stolz auf dich,im proud of you,im proud of you,1,0.6666666666666666
ich wei dass sie reich sind,i know you are rich,i know you were rich,1,0.6
du singst nicht besonders gut,you dont sing very well,you dont have very hungry,1,0.44
er hat mir geld gestohlen,he stole money from me,he stole my,1,0.8181818181818182
bist du da drauen,are you out there,are you here here,1,0.47058823529411764
ich werde morgen mit dir sprechen,i will speak with you tomorrow,ill will you you,0,0.4375
wie wird dein familienname geschrieben,how is your last name written,how do your the name,0,0.6
tom hat die notige erfahrung,tom has the experience necessary,tom is slowly,0,0.5384615384615384
er wird da sein komme was wolle,hell be there rain or shine,he will be at,0,0.6153846153846154
tom bemerkte mich noch nicht einmal,tom didnt even notice me,tom never never me,0,0.3888888888888889
ihr vertut eure zeit,youre wasting time,youre wasting time,1,0.7777777777777778
ihr konnt vor dem baren nicht weglaufen,you cant outrun that bear,you cant stop the,0,0.5882352941176471
ich wollte sie dir zeigen,i wanted to show it to you,i wanted to to you,0,0.6111111111111112
tom kam nie nach hause,tom never came home,tom never never home,1,0.45
sie interessiert sich sehr fur musik,she has a great interest in music,she is of of,0,0.4166666666666667
tom dankte maria fur das geschenk,tom thanked mary for the present,tom asked mary mary mary,0,0.4583333333333333
es wird zeit dass ich mich auf den weg mache,its time for me to be on my way,its will i to to,0,0.375
tom versuchte franzosisch mit uns zu sprechen,tom tried to talk to us in french,tom tried to to us,0,0.5555555555555556
ich habe eine tochter,i have a daughter,i have a,1,0.75
sei sanft aber bestimmt,be gentle but firm,be be and,1,0.4444444444444444
sie will ihn kussen,she wants to kiss him,she wants to to,1,0.6
wir haben viel zeit,we have a lot of time,we have plenty lot time,1,0.4782608695652174
alle belugen mich,everyone lies to me,everyone is to me,1,0.6470588235294118
das hier ist ein adverb,this is an adverb,this is a,1,0.6666666666666666
tom hat drei kuchen gebacken,tom baked three pies,tom has three hair,1,0.5555555555555556
ihr hattet alle drei richtig gluck,all three of you are very lucky,you were changed fast,0,0.5238095238095238
manche leute lernen es nie,some people never learn,even men never me,1,0.35294117647058826
beeil dich bitte wir sind jetzt schon zu spat,please hurry were late already,well be at late,0,0.4
es ist noch raum fur verbesserungen,theres still room for improvement,its is your your,0,0.375
bist du noch mit ihnen befreundet,are you still friends with them,are you still friends,0,0.6666666666666666
ist daheim alles in ordnung,is everything all right at home,is all all here,0,0.5333333333333333
haben sie mit tom daruber gesprochen,have you talked to tom about this,did you call to tom tom,0,0.43478260869565216
wessen plan war das,whose plan was that,whose plan was that,1,0.5789473684210527
tom hat mir gesagt dass er sehr mude sei,tom told me that he was very tired,tom said me was so,0,0.5555555555555556
ich bin zu klein,i am too short,im a too,1,0.75
hat das gefangnis sie verandert,has prison changed them,has her changed you,1,0.5789473684210527
ich bin uberhaupt nicht romantisch,i am not romantic at all,im not very bad day,1,0.42105263157894735
mochten sie mit uns kommen,would you like to come with us,do you want to to,0,0.4117647058823529
ich bin ein strafgefangener,im a prisoner,im a prisoner,1,0.7692307692307693
ich wei wo tom arbeitet,i know where tom works,i know know tom tom,1,0.42105263157894735
wer hat gegessen,who ate,who ate,1,1.0
sie sollten es mir besser jetzt sagen,you had better tell me now,you me me me me,0,0.4
du sprichst sehr gut spanisch,you speak spanish very well,you know really very,0,0.6
ich bin der fachmann,im the expert,im the expert,1,0.6923076923076923
tom kratzte sich am kopf,tom scratched his head,tom took his his,1,0.4375
du und ich sind gute freunde,you and i are good friends,you miss im very friends,0,0.4583333333333333
ich habe getan was ich konnte,i have done what i could,i did what what did,1,0.3684210526315789
sie hat sich neben ihn gesetzt,she sat next to him,she came him to him,1,0.47368421052631576
hat tom gesagt was genau passiert ist,did tom say what happened exactly,did tom why he said,0,0.631578947368421
ich bin sofort zuruck,ill be back in a jiffy,im back back,1,0.5
sie ging nach italien um musik zu studieren,she went to italy to study music,she went to to to,0,0.47058823529411764
er hat schwimmen gelernt,he learned to swim,he knew to swim,1,0.6666666666666666
ich uberlege es mir nochmal,ill think it over,ill think it tomorrow,1,0.42857142857142855
ich fand das buch einfach,i found the book easy,i found a book book,1,0.5263157894736842
es ist ein uhr,its one oclock,its is,1,0.6666666666666666
sie werden bald zuruck sein,theyll be back soon,theyll be be soon,1,0.5882352941176471
er brach nach paris auf,he set off to paris,he ran out of,1,0.6153846153846154
tom sagte mir er habe hunger,tom told me that he was hungry,tom said i was,0,0.5714285714285714
er behandelt mich wie ein kind,he treats me like a child,he gave me a a,1,0.3571428571428572
ich bin gerne fruh dran,i like to be early,i like to to,1,0.5833333333333334
wer ist entkommen,who escaped,whos panicked,1,0.7692307692307693
vermissen sie tom nicht,dont you miss tom,dont you know tom,1,0.47058823529411764
auch er sah es,he also saw it,he told it it,1,0.5384615384615384
tom hielt sich ein eichhornchen als haustier,tom kept a squirrel as a pet,tom made a a a,0,0.42857142857142855
tom rannte nach drauen,tom ran outside,tom ran outside,1,0.8
hast du dich umgezogen,did you change your clothes,did you seen,0,0.75
ich wurde gefangen,i was captured,i was caught,1,0.6666666666666666
er weinte nur,he did nothing but cry,he was nothing,1,0.5714285714285714
wer hat diesen kuchen gemacht,who made this cake,who took the,1,0.5833333333333334
du wirst reich belohnt werden,you will be rewarded handsomely,you be be,0,0.6666666666666666
ich bin motiviert,im motivated,im motivated,1,0.75
tom hat sein essen kaum angeruhrt,tom has barely touched his food,tom didnt to himself,0,0.55
ich kann nichts riechen,i cant smell anything,i cant confirm anything,1,0.43478260869565216
tom geht es gut,tom is doing fine,tom is well well,1,0.4375
er besitzt viele bucher,he has a large number of books,he has many many books,0,0.45454545454545453
wie lange wirst du zu warten haben,how long will you have to wait,how much you you to,0,0.3684210526315789
sein bruder ist letzten monat verschieden,his brother passed away last month,his his died fast legs,0,0.4090909090909091
tom steckt in groen schwierigkeiten,tom is in deep trouble,tom is in in trouble,1,0.6
im hafen liegen viele jachten,many yachts are in the harbor,two have of of,0,0.42857142857142855
was ist der name dieses hundes,whats this dogs name,whats the name name,1,0.47368421052631576
er hat blaue augen und blondes haar,he has blue eyes and fair hair,he hair his hair hair,0,0.3333333333333333
er musste jeden moment da sein,hell be here any second,he must be be be,1,0.3125
wer hat das licht ausgemacht,who turned off the light,who turned off the the,1,0.5
ich erkannte sie kaum dass ich sie sah,i knew her the instant i saw her,i knew you remember you,0,0.3043478260869566
ich liebe meine pflanzen,i love my plants,i love my,1,0.8888888888888888
sie verschwenden munition,youre wasting ammo,youre wasting,1,1.0
warum hat tom mich nachgemacht,why was tom imitating me,why did tom get me,1,0.5555555555555556
tom scheint standig beschaftigt zu sein,tom seems to always be busy,tom seems too be be,0,0.3684210526315789
ein krieg ist eine furchtbare sache,a war is an awful thing,a dog is a a,1,0.4166666666666667
die arbeit hat schon angefangen,the work has already begun,the story has begun,0,0.6842105263157895
es gibt in meinem zimmer keine uhr,there is no clock in my room,it not out my,0,0.5384615384615384
diese nachrichten sind offiziell,this news is official,this are is good,1,0.5
er hatte nichts boses im sinn,he meant no harm,he was no be,1,0.5
versucht ihr mich einzuschuchtern,are you trying to scare me,do you me me,0,0.5
sie will mit ihm golfen,she wants to play golf with him,she wants to to to,0,0.5
ich konnte sie niemals hassen,i could never hate you,i cant hardly you you,1,0.6190476190476191
ich schaffe es nicht ohne dich,i cant do it without you,i cant do you you,1,0.5882352941176471
es ist mir vor ungefahr einem jahr passiert,it happened to me about a year ago,i used me a a,0,0.5384615384615384
ich wei genau wie tom zumute ist,i know exactly how tom feels,i know know tom was,0,0.5263157894736842
tom ist gro,tom is tall,tom is a,1,0.875
er ist stolz darauf arzt zu sein,he is proud of being a doctor,he is as as as as,0,0.35294117647058826
der schneeball schmolz in meiner hand,the snowball melted in my hand,the the are,0,0.45454545454545453
das ist mein lieblingsmarchen,this is my favorite fairy tale,thats my,0,0.875
ich wunschte es ware so leicht gewesen,i wish it had been that easy,i wish i was be be,0,0.4444444444444444
diese kiste ist zu sperrig zum tragen,this box is too bulky to carry,this dog is too to,0,0.3333333333333333
ich gehe zum lernen zu tom,im going to toms house to study,im go to to tom,0,0.4
ich las ein buch als ich spazieren ging,i read a book as i walked,i have a to to,0,0.3571428571428572
warum machen wir nicht eine kurze pause,why dont we take a short break,why dont you a a,0,0.5625
willst du noch eine von denen,do you want another one of these,do you want to to,0,0.5294117647058824
danke dass du mich rechtzeitig angerufen hast,thank you for calling me on time,thanks me for me me,0,0.5789473684210527
tom kennt hier niemanden,tom doesnt know anyone here,tom doesnt know that,0,0.6
der erste eindruck ist wichtig,first impressions are important,the looks is,0,0.5
was fur ein spannendes spiel,what an exciting game,what a exciting,1,0.7333333333333333
ich habe nichts anzuziehen,i have nothing to wear,i dont have to,1,0.6428571428571429
meine frau hat in der vergangenen woche ein kind bekommen,my wife had a baby last week,my dog made a a a,0,0.35294117647058826
ich habe ein betrachtliches vermogen geerbt,i came into a huge fortune,i have a a,0,0.5
tom rulpste,tom burped,tom applauded,1,0.6153846153846154
ich mochte gerne dein neues buch lesen,id like to read your new book,i want you your your car,0,0.4166666666666667
lachen lindert den schmerz,laughter helps ease the pain,keep the the,0,0.4166666666666667
soll ich ihnen das glauben,do you want me to believe that,do i believe you want,0,0.6666666666666666
denkst du dass fische horen konnen,do you think that fish can hear,do you think i coffee,0,0.6190476190476191
der stundenzeiger ist gebrochen,the hour hand is broken,the glass is broken,1,0.631578947368421
das bist du gewohnt oder,youre used to that arent you,you all all you you,0,0.2631578947368421
tom vollendet seine arbeit,tom is finishing his work,tom is his his,0,0.5
er geht immer um sieben aus dem haus,he always leaves home at seven,he is at at bed,0,0.4
diese arbeit ist alles andere als leicht,this work is anything but easy,this story is over at,0,0.47619047619047616
ich brauche ein mauspad,i need a mouse pad,i need a a,1,0.6
der hund rannte auf ihn zu,the dog was running toward him,the dog ran to to,0,0.5882352941176471
kannst du mir sagen wie spat es ist,can you tell me the time,can you think me me me,1,0.5454545454545454
ich hatte gern etwas kase,id like some cheese,i like like beer,1,0.3125
er war ein hagerer mann,he was a tall thin man,he was a a man man,1,0.4444444444444444
ist es sonntags geoffnet,is it open on sunday,is it the open,1,0.5714285714285714
tom ist fur den posten ungeeignet,tom is unfit for the job,tom is on for the job,1,0.6190476190476191
lass es mich mal versuchen,let me have a try at it,let me give it,1,0.5
ich gehe mit tom,im going with tom,im go to tom,1,0.5
tom pfiff weiter vor sich hin,tom kept whistling,tom kept to,1,0.6363636363636364
das kriegst du noch besser hin,you can do better than that,well will to to,0,0.26666666666666666
ich bin soweit,im ready,im am,1,0.8
ruf mich nicht so spat am abend an,dont call me so late at night,dont worry me so,0,0.5
ich hatte tun sollen worum tom gebeten hat,i shouldve done what tom asked,i didnt what what did did,0,0.32
ist das alles was du wissen willst,is that all you want to know,is that what you you,0,0.5
ich habe eine stauballergie,im allergic to dust,i allergic to to,1,0.625
verpetz mich nicht,dont tell on me,dont let me me,1,0.5714285714285714
dieses buch gehort der bucherei,this book belongs to the library,this book is this,0,0.47058823529411764
tom fahrt oft zu schnell,tom often drives too fast,tom often eats fast fast,0,0.375
jemand hat mich beruhrt,somebody touched me,somebody teaches me,1,0.5789473684210527
tom ist ein mann von dreiunddreiig jahren,tom is a man,tom a a bit man,1,0.4666666666666667
es ist ein gutes buch,its a good book,its a a a,1,0.5555555555555556
ich bin hier um spa zu haben,im here to have fun,im am to to,1,0.5454545454545454
ich muss dieses wochenende ein auto kaufen,i have to buy a car this weekend,i need to a car car,0,0.5263157894736842
warte bis morgen,wait until tomorrow,come come tomorrow,1,0.3333333333333333
tom muss vorsichtiger sein,tom has to be more careful,tom must be be,0,0.5714285714285714
ich suche meine kontaktlinse,im looking for my contact lens,i heard you my my,0,0.47058823529411764
ich habe keine zeit zum schreiben,i dont have time to write,i dont need to to do,0,0.3499999999999999
stehe morgen fruh zeitig auf,get up early tomorrow morning,be back soon,0,0.4166666666666667
ich habe es unter meinem bett versteckt,i hid it under my bed,i got in in my my,1,0.35294117647058826
tom wurde in der schule oft gehanselt,tom was often teased in school,tom was to to,0,0.5384615384615384
wir wussten dass sie krank waren,we knew you were sick,we knew you were were,1,0.42857142857142855
sie soll eine beruhmte schauspielerin sein,i hear that shes a famous actress,she has a a,0,0.45454545454545453
tom hob die hande,tom raised his hands,tom raised his hands,1,0.6
was hat tom dazu zu sagen,whats tom have to say about this,what did tom tell tom,0,0.42857142857142855
hast du schon einmal rohen fisch gegessen,have you ever eaten raw fish,have you eaten eaten dinner,0,0.4444444444444444
es ist jemand an der tur,someone is at the door,its is the door,1,0.6
sie sprangen in den glauben,they took a leap of faith,they will me,0,0.5833333333333334
englisch ist ein pflichtfach,english is a compulsory subject,is is sweet,0,0.45454545454545453
er ist dein freund,hes your friend,he is friend friend,1,0.47368421052631576
das schlagt dem fass den boden aus,thats the last straw,this the out the the,1,0.25
wir haben pfannkuchen zum fruhstuck gemacht,we made pancakes for breakfast,we found everything,0,0.47368421052631576
tom kann nicht mal seinen eigenen namen schreiben,tom cant even write his own name,tom cant mary my car,0,0.4
ich hoffe dass es das wert war,i hope it was worth it,i hope it it it it,1,0.3888888888888889
ich vermisse das gesprach mit dir,i miss talking with you,i miss you you you,1,0.3888888888888889
ich habe es von ihm gelernt,i learned it from him,i met him him him,1,0.35294117647058826
sie hat versprochen mich anzurufen,shes promised to give me a ring,she never me to me,0,0.5555555555555556
tom nannte maria ein taxi,tom called mary a taxi,tom sent mary a a,1,0.47058823529411764
er starb vor funf jahren,he died five years ago,he died died years ago,1,0.5
jetzt sollte man nur abwarten,all you have to do is wait and see,just just to to,0,0.3333333333333333
danke furs zuhoren,thank you for listening,thanks for for,1,0.7142857142857143
mach bitte die tur zu,will you please shut the door,please the door door,0,0.55
ich habe ihm klargemacht wer der chef ist,i showed him whos boss,i met him his last,1,0.3333333333333333
haben sie buttermilch,do you have some buttermilk,do you have,0,0.8181818181818182
tulpen werden bald bluhen,tulips will bloom soon,please come,1,0.5454545454545454
spielen wir verstecken,lets play hide and seek,lets we play coffee,1,0.42105263157894735
tom ist krankhaft eifersuchtig,tom is insanely jealous,tom is quite nervous,1,0.45
ich habe gehort ihr habet geheiratet,i heard you got married,i heard you her,1,0.6666666666666666
das ist ein hund,this is a dog,this is dog dog,1,0.5333333333333333
sind sie noch im bett,are they still in bed,are you in of bed,1,0.5294117647058824
sie sind nicht tot,they arent dead,they arent dead,1,0.6
tom war wirklich schockiert,tom was really shocked,tom was really,1,0.7857142857142857
man muss es beseitigen,it must be removed,she must be,1,0.6363636363636364
ich hatte gern eine,please give me one stamp,i like a lot,0,0.5833333333333334
sie starben auf dem schlachtfeld,they died on the battlefield,she gave up the,0,0.3333333333333333
er weigerte sich leider zu kommen,unfortunately he refused to come,he came to be be,0,0.5
das ist es was ich ihm gesagt habe,thats what i told him,thats what i told told,1,0.45454545454545453
tom traut der regierung nicht,tom doesnt trust the government,tom doesnt like that,0,0.45
das ist nicht zum lachen,its no laughing matter,its not not,1,0.5454545454545454
alles was tom gesagt hat entspricht der wahrheit,everything that tom said is true,tell tom tom tom said,0,0.42857142857142855
tom ist nicht derjenige der das getan hat,tom isnt the one who did this,tom isnt not that that,0,0.36363636363636365
ich bin mir ziemlich sicher dass tom mit maria zusammen ist,im pretty sure tom is dating mary,i glad tom tom tom,0,0.4444444444444444
ich freue mich dass ihr mich um rat gefragt habt,im glad you asked me for advice,i glad you to me,0,0.6875
dieses restaurant ist zu teuer,that restaurants too expensive,this door is too,0,0.4375
zwingen sie mich nicht erneut auf sie zu schieen,dont make me shoot you again,dont let me me,0,0.5
ich wei nicht ob sie kommen wird,i dont know if she will come,i dont dont if you,0,0.3888888888888889
was auch immer wir hier drin finden es gehort mir,whatever we find in here is mine,what do i do it,0,0.4666666666666667
ich habe es fur tom geschrieben,i wrote it for tom,i wrote tom for tom,1,0.47368421052631576
ich finde ihr seid nett,i think youre nice,i think youre very,1,0.6111111111111112
tom ist ein uberaus aufrichtiger mensch,toms an extremely honest person,tom is very very and,0,0.5
willst du meine emailadresse,do you want my email address,do you want my guitar,0,0.5714285714285714
was fur eine feier wunscht ihr euch,what kind of a party do you want,what much of you you,0,0.45
ich werde dich nie verstehen,ill never understand you,i never never you,0,0.5294117647058824
tom benotigt besondere aufmerksamkeit,tom requires special attention,tom needs to,0,0.5833333333333334
kinder mussen zur schule gehen,children should go to school,we need need to go,0,0.3888888888888889
was ist die ursache der verspatung,whats causing the delay,whats the the night,1,0.5263157894736842
mein vater hat mir diesen hut gekauft,my father bought this hat for me,my dog bought my car,0,0.55
du bist kein kanadier,youre not canadian,youre not canadian,1,0.6666666666666666
verzieh dich,go away,go away,1,0.8571428571428571
tom hat einen hohen puls,toms pulse is fast,tom has very,1,0.5833333333333334
ich komme aus zerrutteten familienverhaltnissen,i come from a broken home,i may at in the,1,0.4666666666666667
ich war letzte nacht so betrunken,i was so drunk last night,i was all last day,0,0.4444444444444444
ich gehe nach der arbeit sofort nach hause,i go right home after work,i will to at the,0,0.5
tom rannte barfu durch den schnee,tom ran barefoot in the snow,tom ran his his,0,0.6666666666666666
heute ware ich fast gestorben,i almost died today,i almost to yesterday,1,0.5238095238095238
sieh dir meinen arm an,look at my arm,look in my my,1,0.46153846153846156
alles gut bei euch,is everybody all right,all all all you,1,0.3333333333333333
gib mir ein stuck papier,give me a piece of paper,give me a a of,1,0.6428571428571429
wart ihr schon einmal in kyoto,have you been to kyoto,have you have to boston,1,0.4782608695652174
du wirst im laufe der zeit noch dahinterkommen,itll make sense when youre older,youll will to to to,0,0.42105263157894735
legt mal einen zahn zu,get a move on,get a of,1,0.75
mir ist heute nicht nach rauchen zumute,i dont feel like smoking today,i didnt feel alone,0,0.5555555555555556
tom hat mir nichts gesagt,tom didnt tell me,tom didnt know me,1,0.47058823529411764
ich glaube ich bekomme eine erkaltung,i feel as if im catching cold,i think i a a,0,0.46153846153846156
er hat fruher des morgens meditiert,he used to meditate in the morning,he must to be,0,0.6153846153846154
wir schrien dass sie vorsichtig sein solle,we yelled at her to be careful,we never you you,0,0.4375
geben sie mir das grune buch,give me the green book,give me the book,1,0.6875
tom fragte mich ob ich glucklich sei,tom asked me if i was happy,tom told i i i,0,0.42857142857142855
sie hat mir kaffee serviert,she served me coffee,she teaches me,1,0.42857142857142855
ich mochte etwas sues essen,i want to eat something sweet,i want to some,0,0.7142857142857143
das gefallt mir uberhaupt nicht,i dont like it at all,i dont like that that,1,0.47619047619047616
meine familie bedeutet mir alles,my family means everything to me,my father did me me,0,0.5263157894736842
gewohnlich fahre ich mit dem bus zur schule,i usually go to school by bus,we usually to to the,0,0.45
habt ihr tom verklagt,did you sue tom,did you tom tom,1,0.5333333333333333
menschen konnen grausam sein,people can be cruel,we can be fast,1,0.42857142857142855
die fenster stehen offen,the windows are open,the door are open,1,0.5882352941176471
es ist kochend hei hier drinnen,its boiling in here,its is over now,1,0.5333333333333333
der standardwert ist null,the default value is zero,thats is,0,0.75
tom spricht franzosisch nicht wahr,tom speaks french doesnt he,tom doesnt all all,0,0.5
du erratst nie was ich gefunden habe,youll never guess what i found,you know what what it,0,0.47619047619047616
tom nahm seine kopfhorer ab,tom took off his headphones,tom took his his,0,0.5
das ist fur ihn ein leichtes spiel,its as easy as pie for him,its is a a,0,0.5
wollt ihr das riskieren,do you want to risk that,do you want to this this,1,0.5
wer tat das,who did it,who did that,1,0.5833333333333334
konntest du die frage bitte wiederholen,can you please repeat the question,can you afford that,0,0.5263157894736842
tom wollte einfach nur nett sein,tom was just trying to be friendly,tom never just to be be,0,0.4782608695652174
ich habe genug von deinen geschichten,im fed up with your stories,i have your your your,0,0.38095238095238093
tom scheint unbeholfen zu sein,tom appears awkward,tom seems worried,1,0.5294117647058824
ich finde keine worte,im at a loss for words,i dont believe a a,1,0.3888888888888889
tom wollte mit maria sprechen,tom wanted to talk with mary,tom wanted to to to mary,0,0.4583333333333333
tom hat keine angst vor dem tod,tom isnt afraid of death,tom isnt afraid afraid of,0,0.44
was haben sich tom und maria nur dabei gedacht,what were tom and mary thinking,what tom tom you tom,0,0.4
das ist ganz ganz reizend,thats very sweet,thats very sweet,1,0.625
